Charge Code,Charge Code Description,CPT4 Code, June 2020 Prices 
4105599.0,MOD SED SAME MD ADDL 15M,,135.0
4105649.0,TBA OPEN INITIAL VEIN,,10960.0
4105656.0,ANES INCIDENT TO RAD PROC,Z7610,716.0
4105722.0,BX LIVER NDL PERC,,1709.0
4105805.0,PLCMT GASTRO TUBE W/,,3559.0
4105813.0,CONVERT GASTRO TUBE W/,,4036.0
4105854.0,PLCMT D-TUBE/J-TUBE W/,,3256.0
4105987.0,BX ABD/RETROPERI NDL PERC,,1612.0
4106217.0,ANGIO ILIAC/FEM NON-SEL W/CCL UNI,G0278,5877.0
4106225.0,ANGIO ILIAC/FEM NON-SEL W/CCL BIL,G0278,3617.0
4106266.0,LHC W/VENTRICULOGRAPHY,,36530.0
4106274.0,RHC & LHC W/VENTRICULOGRAPHY,,45714.0
4106282.0,COR ART ANGIO,,35722.0
4106290.0,COR ART ANGIO W/GRFT,,34833.0
4106308.0,COR ART ANGIO W/RHC,,63049.0
4106316.0,COR ART ANGIO W/GRFT & RHC,,57950.0
4106324.0,COR ART ANGIO W/LHC,,63047.0
4106332.0,COR ART ANGIO W/LHC & GRFT,,70008.0
4106340.0,COR ART ANGIO W/RHC & LHC,,71263.0
4106357.0,COR ART ANGIO W/RHC&LHC/GRFT,,79581.0
4106373.0,RX ADMIN W/HEMO MEASURE,,4818.0
4106423.0,INJ RT VENT/RT ATRIAL ANGIO,,5996.0
4106431.0,INJ SUPRAVALVULAR AORTO,,3987.0
4106449.0,INJ PULMONARY ANGIO,,3987.0
4106472.0,REVASC ILIAC W/TLA,,25442.0
4106480.0,REVASC ILIAC W/STENT,,56456.0
4106498.0,REVASC ILIAC EA ADD W/TLA,,21175.0
4106506.0,REVASC ILIAC EA ADD W/STENT,,59966.0
4106514.0,REVASC FEM/POP W/TLA,,25442.0
4106522.0,REVASC FEM/POP W/ATH,,28475.0
4106530.0,REVASC FEM/POP W/STENT,,56456.0
4106548.0,REVASC FEM/POP W/STENT/ATH,,47599.0
4106555.0,REVASC TIB/PER W/TLA,,28475.0
4106563.0,REVASC TIB/PER W/STENT,,56456.0
4106571.0,REVASC TIB/PER EA ADD W/TLA,,30158.0
4106589.0,REVASC TIB/PER EA ADD W/STENT,,21678.0
4106597.0,REVASC TIB/PER EA ADD W/STENT/ATH,,50792.0
4106639.0,TRN PERIPH ATH ILIAC ART,,27928.0
4106654.0,REVASC TIB/PER W/ATH,,75475.0
4106662.0,REVASC TIB/PER W/STENT/ATH,,46877.0
4106670.0,REVASC TIB/PER EA ADD W/ATH,,25093.0
4106779.0,INS PERC DIALYSIS CATH W/IMG,,7664.0
4106829.0,US GUIDE VASC ACCESS,,475.0
4106936.0,INS IVC FILTER,,10995.0
4106951.0,INS CATH REN 1ST ORDER UNI,,9537.0
4106969.0,INS CATH REN 1ST ORDER BIL,,8488.0
4107017.0,INSERT PCMKR EXIST MULTIPLE,,34911.0
4107025.0,REM/REPLC PCMKR PERM SNGL,,15645.0
4107033.0,REM/REPLC PCMKR PERM DUAL,,17846.0
4107041.0,REM/REPLC PCMKR PERM MULT,,34911.0
4107058.0,INSERT AICD EXIST MULTIPLE,,53234.0
4107066.0,REM/REPLC AICD SNGL,,46000.0
4107074.0,REM/REPLC AICD DUAL,,48759.0
4107082.0,REM/REPLC AICD MULT,,77537.0
4107090.0,REPOSITION IVC FILTER,,7273.0
4107108.0,REMOVE IVC FILTER,,7637.0
4107710.0,INS/REPLC AICD SYS SNGL/DUAL,,103226.0
4107751.0,PARACENTESIS ABD W/,,1093.0
4107876.0,ECHO DOPPLER COMP,,381.0
4107884.0,ECHO DOPPLER COLOR FLOW,,324.0
4107934.0,THORACENTESIS ASP W/IMG,,2024.0
4107959.0,PLEURAL DRNG PERC W/IMG,,2798.0
4107967.0,NON-SEL CATH THOR AORTA ANG,,5447.0
4107975.0,SEL CATH CAR/INNO ART EC,,13606.0
4107991.0,SEL CATH INT CAR ART,,15906.0
4108031.0,SEL CATH SUB/INNO ART,,13606.0
4108049.0,SEL CATH VERT ART,,16893.0
4108072.0,TRANSCATH RETRIEVAL PERC,,8250.0
4108098.0,TRANSCATH ART INF INTL,,11617.0
4108106.0,TRANSCATH VEN INF INTL,,5248.0
4108114.0,TRANSCATH ART/VEN INF SUBS,,7426.0
4108122.0,TRANSCATH ART/VEN INF CESS,,5588.0
4108148.0,ANGIOGRAPHY VIA CATH NO THROMB,,1070.0
4108155.0,PTCA SNGL,,38070.0
4108163.0,PTCA ADDL,,12865.0
4108171.0,PTC ATHERECTOMY SNGL,,23328.0
4108189.0,PTC ATHERECTOMY ADDL,,17113.0
4108197.0,PLCMT STENT IC SNGL,,49291.0
4108205.0,PLCMT RX STENT IC SNGL,C9600,49291.0
4108213.0,PLCMT STENT IC ADDL,,49215.0
4108221.0,PLCMT RX STENT IC ADDL,C9601,49215.0
4108239.0,PTC ATHEREC W/STENT SNGL,,38070.0
4108247.0,PTC ATHEREC W/RX STENT SNGL,C9602,38070.0
4108254.0,PTC ATHEREC W/STENT ADDL,,49291.0
4108270.0,REVASC BP GRAFT SNGL,,24642.0
4108288.0,REVASC GRFT W/RX STENT SNGL,C9605,27173.0
4108296.0,REVASC BYPASS GRAFT ADDL,,49291.0
4108304.0,REVASC GRFT W/RX STENT ADDL,C9605,27173.0
4108411.0,REVASC ACUTE OCCL SNGL,,49291.0
4108429.0,REVASC ACUTE OCCLUSION W/RX SNGL,92941,34977.0
4108437.0,REVASC CHRNIC OCCL SNG,,49291.0
4108445.0,REVASC CHRNIC OCCL W/RX SNG,92943,26096.0
4108452.0,REVASC CHRNIC OCCL ADD,,49291.0
4108460.0,REVASC CHRNIC OCCL W/RX ADD,C9608,27173.0
4108536.0,SEL CATH CAR/INNO ART IC,,12039.0
4108585.0,INSERT VAD ART ACCESS,,21065.0
4108601.0,REM VAD DIFFERENT SESSION,,18200.0
4108619.0,REPOS VAD DIFFERENT SESSION,,15349.0
4108627.0,REV AV FISTULA OPEN WO,,7380.0
4108932.0,VASC EMBOL/OCCL VENOUS,,21069.0
4108940.0,VASC EMBOL/OCCL ARTERIAL,,20486.0
4108973.0,TRANSCATH STENT 1ST ARTERY,,19404.0
4108999.0,TRANSCATH STENT 1ST VEIN,,19404.0
4109070.0,TAVR PERC FEM ART APPR,,35756.0
4109161.0,BX LYMPH NODES NDL SUPER,,1496.0
4109179.0,NDL DIALYSIS CIRC,,1555.0
4109187.0,NDL DIALYSIS CIRC W/TBA,,10960.0
4109195.0,NDL DIALYSIS CIRC W/STENT,,22153.0
4109203.0,PERC THROMBECTOMY,,10960.0
4109211.0,PERC THROMBECTOMY W/TBA,,22153.0
4109229.0,PERC THROMBECTOMY W/PLCMT STENT,,33579.0
4109237.0,TBA CTR DIALYSIS SEG,,3652.0
4109245.0,PLCMT STENT CTR DIALYSIS SEG,,11327.0
4109260.0,TBA OPEN/PERCUTANEOUS EA ADDL ARTERY,,13759.0
4109278.0,TBA OPEN/PERCUTANEOUS EA ADDL VEIN,,13112.0
4109286.0,MOD SED SAME 5+YR INTL 15M,,1234.0
4109385.0,PTA PERIPH INTL ARTERY,,9755.0
4109542.0,EVASC REPAIR A-A NDGRFT,,22899.0
4109559.0,EVASC REPAIR A-A NDGRFT RUP,,36958.0
4109799.0,FNA US GUIDE 1ST LES,,1932.0
4109872.0,INS PICC WO P/P W/IMG 5+YR,,3712.0
4110003.0,PERICARDIOCENTESIS,,4590.0
4110052.0,ENDO ABL TX CHEM ADHES 1ST,,8526.0
4150025.0,AGENT HEMOSTASIS 01,A4649,238.0
4150033.0,AICD DUAL 01,C1721,37500.0
4150041.0,AICD OTHER 01,C1882,37500.0
4150058.0,AICD SNGL 01,C1722,37500.0
4150371.0,CATH INTRAVASC US,C1753,3750.0
4150405.0,CATH SPEC/OTHER 01,A4649,238.0
4150421.0,CATH THROMB/EMBOL 01,C1757,850.0
4150447.0,CATH TRN ANG OTH 01,C1725,450.0
4150454.0,CATH TRN ATH DIR 01,C1714,450.0
4150462.0,CATH TRN ATH ROT 01,C1724,450.0
4150595.0,DEVICE RETRIEVAL VASC,C1773,2300.0
4150629.0,DEVICE VASC CLOSURE IMPL,C1760,871.25
4150793.0,FILTER VENA CAVA/FEM/JUG,C1880,3700.0
4151155.0,INTRO/SHEATH GD PEEL,C1892,2180.0
4151163.0,INTRO/SHEATH NON-CARDIAC,A4649,676.0
4151239.0,LEAD COR VENOUS 01,C1900,2125.0
4151262.0,LEAD PCMKR NSNGL 01,C1898,450.0
4151270.0,LEAD PCMKR TSNGL 01,C1779,450.0
4151288.0,LEAD PCMKR/AICD 01,C1899,450.0
4151510.0,PCMKR DUAL NON-RR 01,C2619,12000.0
4151528.0,PCMKR DUAL RR 01,C1785,12000.0
4151536.0,PCMKR OTHER 01,C2621,12000.0
4151544.0,PCMKR SNGL NON-RR 01,C2620,12000.0
4151551.0,PCMKR SNGL RR 01,C1786,12000.0
4152005.0,PORT INDWELLING 2,A4301,850.0
4152013.0,PORT INDWELLING 3,A4301,1275.0
4152054.0,PORT INDWELLING 1,A4301,450.0
4152120.0,RECORDER CARDIAC EVENT,E0616,10943.0
4152385.0,STENT COAT W/>64MM,C1874,2100.0
4152799.0,AGENT HEMOSTASIS 02,A4649,450.0
4152807.0,AGENT HEMOSTASIS 03,A4649,638.0
4152815.0,AICD DUAL 02,C1721,40000.0
4152823.0,AICD DUAL 03,C1721,50000.0
4152831.0,AICD DUAL 04,C1721,60000.0
4152849.0,AICD OTHER 02,C1882,40000.0
4152856.0,AICD OTHER 03,C1882,50000.0
4152872.0,AICD SNGL 02,C1722,40000.0
4152880.0,AICD SNGL 03,C1722,50000.0
4152898.0,AICD SNGL 04,C1722,60000.0
4153342.0,CATH SPEC/OTHER 02,A4649,450.0
4153359.0,CATH SPEC/OTHER 03,A4649,850.0
4153367.0,CATH SPEC/OTHER 04,A4649,1275.0
4153375.0,CATH SPEC/OTHER 05,A4649,1700.0
4153383.0,CATH SPEC/OTHER 06,A4649,2125.0
4153391.0,CATH SPEC/OTHER 07,A4649,2400.0
4153458.0,CATH TRN ANG OTH 02,C1725,850.0
4153466.0,CATH TRN ANG OTH 03,C1725,1275.0
4153474.0,CATH TRN ANG OTH 04,C1725,1700.0
4153482.0,CATH TRN ANG OTH 05,C1725,2125.0
4153490.0,CATH TRN ANG OTH 06,C1725,2400.0
4153508.0,CATH TRN ATH DIR 02,C1714,850.0
4153516.0,CATH TRN ATH DIR 03,C1714,1275.0
4153524.0,CATH TRN ATH DIR 04,C1714,1700.0
4153532.0,CATH TRN ATH DIR 05,C1714,2125.0
4153540.0,CATH TRN ATH DIR 06,C1714,4000.0
4153557.0,CATH TRN ATH ROT 02,C1724,850.0
4153565.0,CATH TRN ATH ROT 03,C1724,1275.0
4153573.0,CATH TRN ATH ROT 04,C1724,1700.0
4153581.0,CATH TRN ATH ROT 05,C1724,2125.0
4153599.0,CATH TRN ATH ROT 06,C1724,2400.0
4153672.0,Bone Cement 9,C1713,7500.0
4154506.0,GUIDEWIRE 03,C1769,850.0
4154514.0,GUIDEWIRE 04,C1769,1275.0
4154522.0,GUIDEWIRE 05,C1769,1700.0
4154530.0,GUIDEWIRE 06,C1769,2125.0
4154548.0,GUIDEWIRE 07,C1769,2400.0
4155289.0,LEAD AICD OTHER 06,C1896,2400.0
4155339.0,LEAD AICD SNGL 5,C1777,2125.0
4155347.0,LEAD AICD SNGL 6,C1777,2400.0
4155354.0,LEAD AICD SNGL 7,C1777,3000.0
4155370.0,LEAD COR VENOUS 03,C1900,4000.0
4155388.0,LEAD COR VENOUS 04,C1900,4688.0
4155396.0,LEAD COR VENOUS 05,C1900,5625.0
4155404.0,LEAD COR VENOUS 06,C1900,6563.0
4155412.0,LEAD COR VENOUS 07,C1900,7500.0
4155545.0,LEAD PCMKR NSNGL 02,C1898,850.0
4155552.0,LEAD PCMKR NSNGL 03,C1898,1275.0
4155560.0,LEAD PCMKR NSNGL 04,C1898,1700.0
4155578.0,LEAD PCMKR NSNGL 05,C1898,2125.0
4155586.0,LEAD PCMKR NSNGL 06,C1898,2400.0
4155594.0,LEAD PCMKR NSNGL 07,C1898,3000.0
4155602.0,LEAD PCMKR TSNGL 02,C1779,850.0
4155610.0,LEAD PCMKR TSNGL 03,C1779,1275.0
4155628.0,LEAD PCMKR TSNGL 04,C1779,1700.0
4155636.0,LEAD PCMKR TSNGL 05,C1779,2125.0
4155644.0,LEAD PCMKR TSNGL 06,C1779,2400.0
4155651.0,LEAD PCMKR TSNGL 07,C1779,3000.0
4156071.0,PCMKR DUAL NON-RR 02,C2619,15000.0
4156089.0,PCMKR DUAL NON-RR 03,C2619,16500.0
4156097.0,PCMKR DUAL NON-RR 04,C2619,19250.0
4156105.0,PCMKR DUAL NON-RR 05,C2619,22000.0
4156113.0,PCMKR DUAL NON-RR 06,C2619,24750.0
4156121.0,PCMKR DUAL RR 02,C1785,15000.0
4156139.0,PCMKR DUAL RR 03,C1785,16500.0
4156147.0,PCMKR DUAL RR 04,C1785,19250.0
4156154.0,PCMKR DUAL RR 05,C1785,22000.0
4156162.0,PCMKR DUAL RR 06,C1785,24750.0
4156170.0,PCMKR OTHER 02,C2621,15000.0
4156188.0,PCMKR OTHER 03,C2621,16500.0
4156196.0,PCMKR OTHER 04,C2621,19250.0
4156204.0,PCMKR OTHER 05,C2621,22000.0
4156212.0,PCMKR OTHER 06,C2621,24750.0
4156220.0,PCMKR SNGL NON-RR 02,C2620,15000.0
4156238.0,PCMKR SNGL NON-RR 03,C2620,16500.0
4156246.0,PCMKR SNGL NON-RR 04,C2620,19250.0
4156253.0,PCMKR SNGL NON-RR 05,C2620,22000.0
4156261.0,PCMKR SNGL NON-RR 06,C2620,24750.0
4156279.0,PCMKR SNGL RR 02,C1786,15000.0
4156287.0,PCMKR SNGL RR 03,C1786,16500.0
4156295.0,PCMKR SNGL RR 04,C1786,19250.0
4156303.0,PCMKR SNGL RR 05,C1786,22000.0
4156311.0,PCMKR SNGL RR 06,C1786,24750.0
4156352.0,Stent Non-Cor Temp W 02,C2625,850.0
4156436.0,STENT NON-COR TEMP W/ 10,C2625,4000.0
4156444.0,STENT NON-COR TEMP W/ 11,C2625,5625.0
4156477.0,Ureteral Int stent remove and replace,C2617,850.0
4157079.0,AGENT HEMOSTASIS 04,A4649,850.0
4157087.0,AGENT HEMOSTASIS 05,A4649,1275.0
4157095.0,AGENT HEMOSTASIS 06,A4649,1700.0
4157103.0,AGENT HEMOSTASIS 07,A4649,2125.0
4157111.0,AGENT HEMOSTASIS 08,A4649,2400.0
4157129.0,AGENT HEMOSTASIS 09,A4649,2800.0
4157335.0,LEAD COR VENOUS 08,C1900,9375.0
4157343.0,LEAD COR VENOUS 09,C1900,9000.0
4157376.0,LEAD PCMKR NSNGL 08,C1898,4000.0
4157384.0,LEAD PCMKR NSNGL 09,C1898,5625.0
4157392.0,LEAD PCMKR TSNGL 08,C1779,4000.0
4157400.0,LEAD PCMKR TSNGL 09,C1779,5625.0
4157517.0,LEAD AICD SNGL 12,C1777,12000.0
4157525.0,LEAD AICD SNGL 13,C1777,15000.0
4157566.0,LEAD AICD DUAL 12,C1895,12000.0
4157574.0,LEAD AICD DUAL 13,C1895,15000.0
4157715.0,CATH SPEC/OTHER 08,A4649,2800.0
4157723.0,CATH THROMB/EMBOL 02,C1757,1275.0
4157731.0,CATH THROMB/EMBOL 03,C1757,1700.0
4157855.0,IMP SYS EMBOL PROTECTION,C1884,5612.5
4157996.0,CATH TRN ATH ROT 07,C1724,2800.0
4158002.0,PORT INDWELLING 4,A4301,1700.0
4158010.0,PORT INDWELLING 5,A4301,2125.0
4158028.0,PORT INDWELLING 6,A4301,2400.0
4158044.0,CATH SPEC/OTHER 09,A4649,3200.0
4158093.0,CATH TRN ANG OTH 07,C1725,2800.0
4158101.0,CATH TRN ANG OTH 08,C1725,3200.0
4158119.0,CATH TRN ANG OTH 09,C1725,3600.0
4158127.0,PCMKR OTHER 07,C2621,27500.0
4158135.0,PCMKR OTHER 08,C2621,31250.0
4158143.0,CATH TRN ATH ROT 08,C1724,3200.0
4158150.0,CATH TRN ATH ROT 09,C1724,3600.0
4158168.0,CATH TRN ATH ROT 10,C1724,4000.0
4158176.0,CATH THROMB/EMBOL 04,C1757,2125.0
4158184.0,CATH THROMB/EMBOL 05,C1757,3000.0
4158192.0,CATH THROMB/EMBOL 06,C1757,4000.0
4158200.0,CATH THROMB/EMBOL 07,C1757,5625.0
4158234.0,STENT RX/COAT PERM W/ 01,C1874,5625.0
4158242.0,STENT RX/COAT PERM W/ 02,C1874,6375.0
4158259.0,STENT RX/COAT PERM W/ 03,C1874,9375.0
4158267.0,STENT RX/COAT PERM W/ 04,C1874,9000.0
4158275.0,STENT RX/COAT PERM W/ 05,C1874,9665.0
4158283.0,STENT RX/COAT PERM W/ 06,C1874,12000.0
4158671.0,PORT INDWELLING 7 $600-70,A4301,2800.0
4158689.0,PORT INDWELLING 8 $700-80,A4301,3200.0
4158697.0,LEAD COR VENOUS 10,C1900,10500.0
4158705.0,LEAD COR VENOUS 11,C1900,12000.0
4158804.0,LEAD COR VENOUS 12,C1900,13500.0
4158812.0,LEAD COR VENOUS 13,C1900,15000.0
4158879.0,LEAD AICD DUAL 16,C1895,22000.0
4158887.0,LEAD AICD DUAL 17,C1895,24750.0
4158978.0,DEVICE VENTRICULAR ASSIST,L8699,50000.0
4159000.0,CATH SPEC/OTHER 10,A4649,3600.0
4159018.0,CATH SPEC/OTHER 11,A4649,4000.0
4159026.0,CATH SPEC/OTHER 12,A4649,5625.0
4159034.0,CATH SPEC/OTHER 13,A4649,7500.0
4159042.0,CATH TRN ATH DIR 7,C1714,5625.0
4159059.0,CATH TRN ATH DIR 8,C1714,7500.0
4159067.0,CATH TRN ATH DIR 9,C1714,9000.0
4159075.0,CATH TRN ATH DIR 10,C1714,12000.0
4159083.0,CATH THROMB/EMBOL 8,C1757,7500.0
4159091.0,CATH THROMB/EMBOL 9,C1757,9375.0
4159109.0,CATH THROMB/EMBOL 10,C1757,9000.0
4159117.0,CATH TRN ANG OTH 10,C1725,3600.0
4159125.0,CATH TRN ANG OTH 11,C1725,5625.0
4159141.0,CATH TRN ATH ROT 11,C1724,5625.0
4159158.0,CATH TRN ATH ROT 12,C1724,7500.0
4159166.0,CATH TRN ATH ROT 13,C1724,9375.0
4159174.0,CATH TRN ATH ROT 14,C1724,9000.0
4159182.0,CATH TRN ATH ROT 15,C1724,10500.0
4159224.0,LEAD PCMKR NSNGL 10,C1898,7500.0
4159489.0,STENT NON-COR W/16,C2625,15000.0
4159539.0,GUIDEWIRE 08 41,C1769,2800.0
4159547.0,GUIDEWIRE 09,C1769,3200.0
4159596.0,CATH SPEC/OTHER 14,A4649,9375.0
4159851.0,AICD DUAL 05,C1721,70000.0
4159877.0,AICD SNGL 05,C1722,70000.0
4159885.0,LEAD COR VENOUS 14,C1900,15125.0
4159893.0,LEAD COR VENOUS 15,C1900,16500.0
4159935.0,STENT NON-COR WO 17,C2617,16500.0
4160172.0,CATH SPEC/OTHER 15,A4649,9000.0
4160180.0,CATH SPEC/OTHER 16,A4649,10500.0
4160214.0,CATH TRN ATH DIR 11,C1714,15000.0
4160578.0,CATH SPEC/OTHER 17,A4649,12000.0
4160784.0,CATH TRN ANG LSR 7,C1885,5625.0
4160792.0,CATH TRN ANG LSR 8,C1885,7500.0
4160800.0,CATH TRN ANG LSR 9,C1885,9375.0
4160875.0,GUIDEWIRE 10,C1769,3600.0
4160883.0,GUIDEWIRE 11,C1769,4000.0
4160982.0,CATH TRN ATH ROT 16,C1724,12000.0
4161071.0,LIQUID EMBOLIZATION 2,L8699,15000.0
4161089.0,LIQUID EMBOLIZATION 3,L8699,20625.0
4162780.0,GUIDEWIRE 01,C1769,238.0
4162798.0,GUIDEWIRE 02,C1769,450.0
4162822.0,IMP EMBOL COIL/SPH/PRT 01,L8699,238.0
4162830.0,IMP EMBOL COIL/SPH/PRT 02,L8699,450.0
4162848.0,IMP EMBOL COIL/SPH/PRT 03,L8699,850.0
4162855.0,IMP EMBOL COIL/SPH/PRT 04,L8699,1275.0
4162863.0,IMP EMBOL COIL/SPH/PRT 05,L8699,1700.0
4162871.0,IMP EMBOL COIL/SPH/PRT 06,L8699,2125.0
4162889.0,IMP EMBOL COIL/SPH/PRT 07,L8699,3000.0
4162897.0,IMP EMBOL COIL/SPH/PRT 08,L8699,4000.0
4162905.0,IMP EMBOL COIL/SPH/PRT 09,L8699,5625.0
4162913.0,IMP EMBOL COIL/SPH/PRT 10,L8699,7500.0
4162921.0,IMP EMBOL COIL/SPH/PRT 11,L8699,9375.0
4162939.0,IMP EMBOL COIL/SPH/PRT 12,L8699,9000.0
4162962.0,CATH GUIDING 01,C1887,238.0
4162970.0,CATH GUIDING 02,C1887,450.0
4162988.0,CATH GUIDING 03,C1887,850.0
4162996.0,CATH GUIDING 04,C1887,1275.0
4163002.0,CATH GUIDING 05,C1887,1700.0
4163010.0,CATH GUIDING 06,C1887,2125.0
4163028.0,CATH GUIDING 07,C1887,2400.0
4163036.0,CATH GUIDING 08,C1887,2800.0
4163044.0,CATH GUIDING 09,C1887,3200.0
4163051.0,CATH GUIDING 10,C1887,3600.0
4163069.0,CATH GUIDING 11,C1887,4000.0
4163077.0,CATH GUIDING 12,C1887,5625.0
4163275.0,STENT NON-COAT PERM WO 01,C1877,2125.0
4163283.0,STENT NON-COAT PERM WO 02,C1877,4000.0
4163291.0,STENT NON-COAT PERM WO 03,C1877,5625.0
4163309.0,STENT NON-COAT PERM WO 04,C1877,7500.0
4163317.0,STENT NON-COAT PERM WO 05,C1877,9375.0
4163325.0,STENT NON-COAT PERM WO 06,C1877,9000.0
4163366.0,CATH GUIDING 13,C1887,7500.0
4163390.0,CATH GUIDING 14,C1887,9375.0
4163408.0,CATH GUIDING 15,C1887,9000.0
4163416.0,CATH GUIDING 16,C1887,10500.0
4163457.0,CATH INFUS NON-HEMO 01,C1751,450.0
4163465.0,CATH INFUS NON-HEMO 02,C1751,850.0
4163473.0,CATH INFUS NON-HEMO 03,C1751,1275.0
4163481.0,CATH INFUS NON-HEMO 04,C1751,1700.0
4163499.0,CATH INFUS NON-HEMO 05,C1751,2125.0
4163507.0,CATH INFUS NON-HEMO 06,C1751,3000.0
4163515.0,CATH INFUS NON-HEMO 07,C1751,4000.0
4163523.0,CATH INFUS NON-HEMO 08,C1751,5625.0
4163549.0,CATH INFUS NON-HEMO 09,C1751,7500.0
4163556.0,CATH INFUS NON-HEMO 10,C1751,9375.0
4163994.0,STENT NON-COAT PERM W/ 01,C1876,2125.0
4164000.0,STENT NON-COAT PERM W/ 02,C1876,4000.0
4164018.0,STENT NON-COAT PERM W/ 03,C1876,5625.0
4164026.0,Stent Non-Coat Perm W/ 04,C1876,7500.0
4164034.0,STENT NON-COAT PERM W/ 05,C1876,9375.0
4165866.0,COIL EMBOLIZATION DETACH 02,L8699,4000.0
4165981.0,CATH THROMB/EMBOL 11,C1757,10500.0
4165999.0,CATH TRN ANG RX COATED NON LASER 03,C2623,5625.0
4166104.0,CATH TRN ANG RX COATED NON LASER 04,C2623,7500.0
4166138.0,INTRO/SHEATH NON-LASER 01,C1894,238.0
4166146.0,INTRO/SHEATH NON-LASER 02,C1894,450.0
4166153.0,INTRO/SHEATH NON-LASER 03,C1894,850.0
4166161.0,INTRO/SHEATH NON-LASER 04,C1894,1275.0
4166179.0,INTRO/SHEATH NON-LASER 05,C1894,1700.0
4166260.0,CATH INFUS NON-HEMO 11,C1751,9000.0
4166294.0,STENT RX/COAT PERM W/ 07,C1874,13500.0
4166393.0,Device Ventricular Assist,L8699,60000.0
4166443.0,CATH HEMO LONG TERM 03,C1750,850.0
4180147.0,LOCM <150MG 1ML,Q9965,3.0
4180154.0,LOCM 150-199MG 1ML,Q9965,3.54
4180162.0,LOCM 200-249MG 1ML,Q9966,3.54
4180188.0,LOCM 300-349MG 1ML,Q9967,5.0
4180196.0,LOCM 350-399MG 1ML,Q9967,6.0
4199014.0,INSERT/REPLCMT SICD SYSTEM,,57203.0
4199113.0,ELECTROPHYSIOLOGIC EVAL SICD,,3346.0
4199345.0,TRANSCATH STENT ADDL VEIN,,10525.0
4199352.0,IMG COLL FLUID CATH VISCERAL,,2603.0
4199360.0,IMG COLL FLUID CATH PERI/RET,,2603.0
4199378.0,IMG COLL FLUID CATH VAG/RECT,,1612.0
4199386.0,COLL FLUID IMG GUIDE PERC,,1739.0
4200473.0,CT THORACIC SPINE W/CON,,3243.0
4200481.0,CT THORACIC SPINE W WO CON,,3650.0
4200812.0,CTA HEAD W/WO CONr,,3243.0
4300422.0,MRI UP EXT JT W/WO CON,,3968.0
4300497.0,MRI LOW EXT JT W/WO CON,,3968.0
4300695.0,MRI BRST UNI WO CON RT,,3956.0
4380036.0,MRI CONTRAST GAD 1ML INJ,A9579,29.0
4400982.0,I&D ABSCESS PELVIS/HIP,,3028.0
4402905.0,ECHO 2D W/DPLR COMP W/CON COMBO,,3374.0
4403002.0,ASP/INJ MJR JT W/US,,612.0
4500047.0,US GUIDE PLCMT RAD THRPY,G6001,884.0
4500096.0,THER RAD SIMULATION SMPL,,660.0
4500104.0,THER RAD SIMULATION INTER,,1154.0
4500112.0,THER RAD SIMULATION CMPLX,,2256.0
4500120.0,3-D RADIOTX PLAN VOL HIST,,13659.0
4500146.0,RAD DOSIMETRY CALCULATION,,660.0
4500153.0,IMRT PLAN HISTOGRAMS,,8443.0
4500161.0,TELETHRPY ISO PLAN SMPL,,904.0
4500187.0,TELETHRPY ISO PLAN CMPLX,,1806.0
4500195.0,TELETHRPY PORT SPECIAL,,1851.0
4500237.0,SPECIAL DOSIMETRY,,281.0
4500245.0,TX DEVICES SMPL,,944.0
4500252.0,TX DEVICES INTER,,1097.0
4500260.0,TX DEVICES CMPLX,,1255.0
4500278.0,MED PHYSICS CONSULT/WK,,586.0
4500286.0,MED PHYSICS CONSULT SPEC,,1854.0
4500310.0,RAD TX SMPL <5MEV,,572.0
4500328.0,RAD TX SMPL 6-10MEV,,572.0
4500344.0,RAD TX SMPL 20+MEV,,572.0
4500351.0,RAD TX INTER <5MEV,,1143.0
4500369.0,RAD TX INTER 6-10MEV,,1143.0
4500377.0,RAD TX INTER 11-19MEV,,1143.0
4500385.0,RAD TX INTER 20+MEV,,1143.0
4500393.0,RAD TX CMPLX <5MEV,,1712.0
4500401.0,RAD TX CMPLX 6-10MEV,,1712.0
4500419.0,RAD TX CMPLX 11-19MEV,,1712.0
4500427.0,RAD TX CMPLX 20+MEV,,1712.0
4500435.0,RAD THER PORT FILM(S),,260.0
4500443.0,IMRT DELIVERY/SESSION CMPLX,G6015,5175.0
4500450.0,SPECIAL TX PROC,,2738.0
4500567.0,INTERSTITIAL APP CMPLX,,1495.0
4500617.0,SURFACE APP LOW DOSE,,249.0
4500625.0,ELEMENT HANDLING,,292.0
4500724.0,RAD ONC NEW LEVEL 1,G0463,250.0
4500732.0,RAD ONC NEW LEVEL 2,G0463,303.0
4500740.0,RAD ONC NEW LEVEL 3,G0463,356.0
4500757.0,RAD ONC NEW LEVEL 4,G0463,409.0
4500765.0,RAD ONC NEW LEVEL 5,G0463,462.0
4500773.0,RAD ONC EST LEVEL 1,G0463,222.0
4500781.0,RAD ONC EST LEVEL 2,G0463,275.0
4500799.0,RAD ONC EST LEVEL 3,G0463,334.0
4500807.0,RAD ONC EST LEVEL 4,G0463,387.0
4500815.0,RAD ONC EST LEVEL 5,G0463,440.0
4500989.0,Rad Onc Ct Radiation Thrpy Fields,,1100.0
4501128.0,Rad Onc Sbrt Mgmt/Course Tx Max5,,1855.0
4501144.0,PLCMT DEV INTSL PERC RAD TX,,2640.0
